route_id,service_id,trip_id,direction_id
HL,DAILY,HR_UP_98126_6,1
HL,DAILY,HR_UP_98126_7,1
HL,DAILY,HR_UP_98126_8,1
HL,DAILY,HR_UP_98126_9,1
HL,DAILY,HR_UP_99040_1,1
HL,DAILY,HR_UP_99040_2,1
HL,DAILY,HR_UP_99040_3,1
HL,DAILY,HR_UP_99040_4,1
HL,DAILY,HR_UP_99040_5,1
HL,DAILY,HR_UP_99040_6,1
HL,DAILY,HR_UP_99040_7,1
HL,DAILY,HR_UP_99040_8,1
HL,DAILY,HR_UP_98128_1,1
HL,DAILY,HR_UP_98128_2,1
HL,DAILY,HR_UP_98128_3,1
HL,DAILY,HR_UP_98128_4,1
HL,DAILY,HR_UP_98128_5,1
HL,DAILY,HR_UP_98128_6,1
HL,DAILY,HR_UP_98128_7,1
HL,DAILY,HR_UP_98750_1,1
HL,DAILY,HR_UP_98750_2,1
HL,DAILY,HR_UP_98750_3,1
HL,DAILY,HR_UP_98750_4,1
HL,DAILY,HR_UP_98750_5,1
HL,DAILY,HR_UP_98750_6,1
HL,DAILY,HR_UP_98750_7,1
HL,DAILY,HR_UP_98130_1,1
HL,DAILY,HR_UP_98130_2,1
HL,DAILY,HR_UP_98130_3,1
HL,DAILY,HR_UP_98130_4,1
HL,DAILY,HR_UP_98130_5,1
HL,DAILY,HR_UP_98130_6,1
HL,DAILY,HR_UP_98130_7,1
HL,DAILY,HR_UP_98130_8,1
HL,DAILY,HR_UP_98130_9,1
HL,DAILY,HR_UP_98130_10,1
HL,DAILY,HR_UP_98130_11,1
HL,DAILY,HR_UP_98130_12,1
HL,DAILY,HR_UP_98132_1,1
HL,DAILY,HR_UP_98132_2,1
HL,DAILY,HR_UP_98132_3,1
HL,DAILY,HR_UP_98132_4,1
HL,DAILY,HR_UP_98132_5,1
HL,DAILY,HR_UP_98132_6,1
HL,DAILY,HR_UP_98132_7,1
HL,DAILY,HR_UP_98132_8,1
HL,DAILY,HR_UP_98132_9,1
HL,DAILY,HR_UP_98132_10,1
HL,DAILY,HR_UP_98132_12,1
HL,DAILY,HR_UP_98134_1,1
HL,DAILY,HR_UP_98134_2,1
HL,DAILY,HR_UP_98134_3,1
HL,DAILY,HR_UP_98134_4,1
HL,DAILY,HR_UP_98134_5,1
HL,DAILY,HR_UP_98134_6,1
HL,DAILY,HR_UP_98134_7,1
HL,DAILY,HR_UP_98134_8,1
HL,DAILY,HR_UP_98134_9,1
HL,DAILY,HR_UP_98134_10,1
HL,DAILY,HR_UP_98134_11,1
HL,DAILY,HR_UP_98544_1,1
HL,DAILY,HR_UP_98544_2,1
HL,DAILY,HR_UP_98544_3,1
HL,DAILY,HR_UP_98544_4,1
HL,DAILY,HR_UP_98544_5,1
HL,DAILY,HR_UP_98544_6,1
HL,DAILY,HR_UP_98544_7,1
HL,DAILY,HR_UP_98544_8,1
HL,DAILY,HR_UP_98544_9,1
HL,DAILY,HR_UP_98544_10,1
HL,DAILY,HR_UP_98544_11,1
HL,DAILY,HR_UP_98544_12,1
HL,DAILY,HR_UP_98852_1,1
HL,DAILY,HR_UP_98852_2,1
HL,DAILY,HR_UP_98852_3,1
HL,DAILY,HR_UP_98852_4,1
HL,DAILY,HR_UP_98852_5,1
HL,DAILY,HR_UP_98852_6,1
HL,DAILY,HR_UP_98852_7,1
HL,DAILY,HR_UP_98852_8,1
HL,DAILY,HR_UP_98852_9,1
HL,DAILY,HR_UP_98852_10,1
HL,DAILY,HR_UP_98136_1,1
HL,DAILY,HR_UP_98136_2,1
HL,DAILY,HR_UP_98136_3,1
HL,DAILY,HR_UP_98136_4,1
HL,DAILY,HR_UP_98136_5,1
HL,DAILY,HR_UP_98136_6,1
HL,DAILY,HR_UP_98136_7,1
HL,DAILY,HR_UP_98136_8,1
HL,DAILY,HR_UP_98136_9,1
HL,DAILY,HR_UP_98136_10,1
HL,DAILY,HR_UP_98136_11,1
HL,DAILY,HR_UP_98136_12,1
HL,DAILY,HR_UP_98138_1,1
HL,DAILY,HR_UP_98138_2,1
HL,DAILY,HR_UP_98138_3,1
HL,DAILY,HR_UP_98138_4,1
HL,DAILY,HR_UP_98138_5,1
HL,DAILY,HR_UP_98138_6,1
HL,DAILY,HR_UP_98138_7,1
HL,DAILY,HR_UP_98138_8,1
HL,DAILY,HR_UP_98138_9,1
HL,DAILY,HR_UP_98138_10,1
HL,DAILY,HR_UP_98138_11,1
HL,DAILY,HR_UP_98138_12,1
HL,DAILY,HR_UP_98138_13,1
HL,DAILY,HR_UP_99042_1,1
HL,DAILY,HR_UP_99042_2,1
HL,DAILY,HR_UP_99042_3,1
HL,DAILY,HR_UP_99042_4,1
HL,DAILY,HR_UP_99042_5,1
HL,DAILY,HR_UP_99042_6,1
HL,DAILY,HR_UP_99042_7,1
HL,DAILY,HR_UP_99042_8,1
HL,DAILY,HR_UP_99042_9,1
HL,DAILY,HR_UP_99042_10,1
HL,DAILY,HR_UP_99042_11,1
HL,DAILY,HR_UP_98546_1,1
HL,DAILY,HR_UP_98546_2,1
HL,DAILY,HR_UP_98546_3,1
HL,DAILY,HR_UP_98546_4,1
HL,DAILY,HR_UP_98546_5,1
HL,DAILY,HR_UP_98546_6,1
HL,DAILY,HR_UP_98546_7,1
HL,DAILY,HR_UP_98546_8,1
HL,DAILY,HR_UP_98546_9,1
HL,DAILY,HR_UP_98546_10,1
HL,DAILY,HR_UP_98140_1,1
HL,DAILY,HR_UP_98140_2,1
HL,DAILY,HR_UP_98140_3,1
HL,DAILY,HR_UP_98140_4,1
HL,DAILY,HR_UP_98140_5,1
HL,DAILY,HR_UP_98140_6,1
HL,DAILY,HR_UP_98140_7,1
HL,DAILY,HR_UP_98140_8,1
HL,DAILY,HR_UP_98140_9,1
HL,DAILY,HR_UP_98140_10,1
HL,DAILY,HR_UP_98752_1,1
HL,DAILY,HR_UP_98752_2,1
HL,DAILY,HR_UP_98752_3,1
HL,DAILY,HR_UP_98752_4,1
HL,DAILY,HR_UP_98752_5,1
HL,DAILY,HR_UP_98752_6,1
HL,DAILY,HR_UP_98752_7,1
HL,DAILY,HR_UP_98752_8,1
HL,DAILY,HR_UP_98142_1,1
HL,DAILY,HR_UP_98142_2,1
HL,DAILY,HR_UP_98142_3,1
HL,DAILY,HR_UP_98142_4,1
HL,DAILY,HR_UP_98142_5,1
HL,DAILY,HR_UP_98142_6,1
HL,DAILY,HR_UP_98144_1,1
HL,DAILY,HR_UP_98144_2,1
HL,DAILY,HR_UP_98144_3,1
HL,DAILY,HR_UP_98144_4,1
